status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
124462251040725_640822562738022,"b""Don't forget WOSOC's Subcommittee applications close this Friday!""",b'WOSOC Subcommittee Applications',event,https://www.facebook.com/events/1399930586981052/,2016-04-30 00:12:18,1,0,0
124462251040725_640033379483607,"b""SUBS is getting ready for their first ever Inter-Fac Pub Crawl! We've come from 'Out of this world' and are ready for an (inter)stellar night! <3""",b'Sydney University Business Society - SUBS',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/gm.815434185257002/640032549483690/?type=3,2016-04-28 03:22:42,8,0,0
124462251040725_578329209008423,"b'Keen to kickstart your career? Want to learn more about internship, summer vacation and graduate programs? Need tips and advice on how to deliver an excellent application and land your dream graduate role? Well we\xe2\x80\x99re here to help you with that! Let\xe2\x80\x99s get down to business ladies and gents\xe2\x80\xa6. \n\nWithout further ado, we are proud to present the 2016 Business Societies Summer Internships & Careers Fair!! \n\nSo come along on the Tuesday the 10th of May for your chance to mix and mingle with some of the top graduate employers and industry professionals - including EY, Deloitte, Macquarie Bank, CPA, CA, CBA, Accenture, ATKearney, UBS, KPMG and AIESEC! \n\nTo secure your spot at this invaluable event, you will need to fill out the registration form by COB Friday the 6th of May  - https://docs.google.com/forms/d/1dEAHn0ksnrLJMj4V6xvUbR94XFOUmvh0bmx9_u3X12o/alreadyresponded?usp=forms_home&ths=true&edit_requested=true#responses\n\nYou really don\xe2\x80\x99t want to miss out on this one! Looking forward to seeing you all there, lookin\xe2\x80\x99 sharp as ever!  \n\nWHERE: Refectory, ABS\nDATE: Tuesday 10th May \nWHEN: 12-2PM'",b'Business Societies Summer Internships & Careers Fair 2016',event,https://www.facebook.com/events/578329209008423/,2016-04-27 05:00:21,4,0,0
124462251040725_637800216373590,"b'A very long line of hearts, \nhopeful, anticipating.\nSuch is the prospect of a free,\ndeliciously soft,\nglazed Kripsy Kreme donut.\n#nodoughnoworries\n\nSUBS and Spoonfeedme,\nit was us who took over Cadigal,\nit was us who satisfied the hunger,\nthe innate lust for free donuts.\n\nSuch is the prospect of a free,\ndeliciously soft,\nglazed Kripsy Kreme donut.\n#nodoughnoworries\n\nSydney University Business Society - SUBS would like to thank our lovely sponsor Spoonfeedme and tag your friends! :)\n\nxoxo\nSUBS <3'",b'SUBS x Spoonfeedme: FREE DONUTS',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.637800179706927.1073741849.124462251040725/637800216373590/?type=3,2016-04-22 21:51:37,23,0,1
124462251040725_250967275252438,"b""Do you have a sweet tooth? Do you freaking love donuts but never have the dough? \n\nDONUT WORRY WE ARE HANDING OUT DELICIOUS WHEELS OF GOODNESS FOR FREE!! Creds to our amazing sponsor spoonfeedme, we are here to spoon feed you! For freeee! So come channel your inner Homer Simpson, stereotypical fat cop or hungry and budget-stricken uni student by joining us at Cadigal Lawns (behind Scitech library) this Thursday 21st April from 12 to 2pm.\n\nKripsy Kremes will be flying left, right and centre so invite your mates and come get your hands finger lickin' sticky! <3 \n\nspoonfeedme: https://www.facebook.com/spoonfeedmeaus/?fref=ts\n\nSUBS Snapchat: subsoc\nSUBS Intsa: subsoc""",b'SUBS x spoonfeedme: FREE DONUTS',event,https://www.facebook.com/events/250967275252438/,2016-04-18 04:27:44,8,3,0
124462251040725_635764319910513,"b'The University of Sydney Business School, Sydney College of the Arts, and University of Sydney Faculty of Science students are now eligible to apply for academic credit and scholarships to participate in social entrepreneurship projects in Cambodia, Fiji, Timor Lest\xc3\xa9 and Uganda.\nApply now to build something that matters.\nhttp://www.projecteverest.ventures'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/635764319910513/?type=3,2016-04-17 23:00:00,13,0,1
124462251040725_2023791344513469,"b'For those of you who want your creative mind and problem solving skills truly appreciated and recognised, check out the Microsoft Prot\xc3\xa9g\xc3\xa9 competition! We\xe2\x80\x99ve had a read of the case brief and we will say it\xe2\x80\x99s definitely a very exciting opportunity to stand out in the mind of graduate employers.\n\nOn top of that, SUBS has invited Microsoft to our Weekly Meetup in ABS 3002 for a workshop on their Prot\xc3\xa9g\xc3\xa9 competition. \n\nWHEN: Wednesday 20th April\nWHERE: ABS 3002\nLINK: https://www.microsoft.com/australia/protege/\n\nClick attending and invite your friends!'",b'Microsoft Workshop: Protege Competition',event,https://www.facebook.com/events/2023791344513469/,2016-04-15 05:42:09,3,0,0
124462251040725_634542613366017,b'[Sydney University Business Society] Media Release 15 April 2016 - International Student Relations',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/634542613366017/?type=3,2016-04-15 01:50:10,32,0,3
124462251040725_633830436770568,"b'It has come to our attention that international students of the University of Sydney, particularly those of the Business School, have been subject to harmful and racist remarks made by a finance tutor at the University of Sydney.\n\n\nSIGN THE PETITION:\nhttps://docs.google.com/forms/d/1KILKiUGRgvuLsvdCoJP6PNUCHQMwY_90PmgKSXjm'","b""PETITION AGAINST HEAD USYD FINC2012 TUTOR WEI WU'S RACIST COMMENTS""",link,https://docs.google.com/forms/d/1KILKiUGRgvuLsvdCoJP6PNUCHQMwY_90PmgKSXjml5o/viewform,2016-04-13 08:59:04,178,83,51
124462251040725_470053056518539,"b""SUBS is sooo excited about this talk and we are going to say this will be an insight into the MOTHER OF DREAM JOBS. \n\nSUBS has invited Michael Stocks, Associate Product Marketing Manager at Google (and ex SUBS Executive!), to discuss the importance of innovative and creative workplaces with USYD students. Come hear about the career options available at Google and avenues for getting involved.\n\nWHERE: ABS Refectory (Level 5)\nWHEN: 12PM - 1:30PM \nDATE: Wednesday 11th May\n\nMore details to come soon but we definitely recommend coming to this! Hit the attending button for updates and invite your friends!\n\nMichael Stocks' Linkedin: https://www.linkedin.com/in/michaeljstocks""",b'Behind the Doors of Google: Innovative and Creative Workplaces with Michael Stocks',event,https://www.facebook.com/events/470053056518539/,2016-04-13 06:27:14,4,0,0
124462251040725_633590936794518,b'The free pizza action at our SUBS weekly meet ups at ABS 3002 \xf0\x9f\x8d\x95\xf0\x9f\x98\x9b Comment below if you have any suggestions for food or activities for our future meetups ! \xe2\x98\xba',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/633590936794518/?type=3,2016-04-12 23:27:39,20,2,0
124462251040725_632869843533294,b'Looking to expand your network of professional contacts?\nWant more opportunities to gain practical experience through job shadowing and internship programs?\nTrying to find a way to stand out with employers when looking for a job?\n \nIf you answered \xe2\x80\x98yes\xe2\x80\x99 to any of the above then come and say hello to AIM staff at the SUBS Weekly Meet Up this coming Wednesday or check out AIMs Membership http://www.aim.com.au/Student_Membership',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/632869843533294/?type=3,2016-04-11 17:11:28,0,0,0
124462251040725_631571393663139,"b'~~~~~~~~~~ATTENTION JOB SEEKERS~~~~~~~~~~~~~~~\nHands up those who are thinking of or have already applied for a graduate or vacationer role?\n\nHands up those who are not sure what to expect or are seeking that extra bit of advice to get you over the finish line?\n\nSUBS is excited to help launch PERFECT GRAD. \n\nThey are dedicated to Unleashing Your Potential.\n\nTo have a taste of your own Potential, feel free to contact us at http://www.perfectgrad.com.au/contact-us/ for a FREE phone consultation and start becoming the best candidate in the room today.'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/631571393663139/?type=3,2016-04-09 05:00:00,5,0,0
124462251040725_590124664480224,"b""Calling students from Commerce, Engineering and everything in between! Join us tomorrow from 12pm - 1pm in ABS Rm: 3002 for a briefing of the Case Competition. Come along with your mates and questions :) :) :) \n\nSydney Motorsport is the University of Sydney's FSAE Team (Formula Society of Automotive Engineers), which is made up of over 30 students from a variety of faculties ranging from Aerospace, Mechanical and Mechatronic Engineering, to Commerce, Science, Arts and Law. https://www.facebook.com/sydneymotorsport/?fref=ts&__mref=message_bubble\n\nEach year, SM designs, manufactures and tests the team's small open-wheeled race car. The team then competes in a three day event at the end of the year against teams from Australia, New Zealand, Europe, and the USA, which is usually held in Melbourne.\n\nThis year, Sydney Motorsport is looking to recruit Commerce students to join their dynamic team. The selected candidates will be responsible for creating a Business Logic Case and carrying out the Business Presentation to industry professionals at Comp. More details on how to sign up to come soon !""",b'SUBS x Sydney Motorsports Case Comp',event,https://www.facebook.com/events/590124664480224/,2016-04-07 06:00:31,1,0,0
124462251040725_1534870376817920,"b'SUBS wants to welcome you all with open arms to our weekly meetups in our very own room!! (Abercrombie Room 3002) \n\n12-3 every Wednesday \n\n\nWhy, are we so generous and fabulous?  Let us tell you.\n\nWe want YOU to make the most out of your uni life so if you come along to our weekly meetups, we guarantee the following  awesome opportunities to:\n\n\xe2\x80\xa2\tGet more involved with SUBS\n\xe2\x80\xa2\tMeet the exec  team\n\xe2\x80\xa2\tFree drinks\n\xe2\x80\xa2\tFree food\n\xe2\x80\xa2\tFree friends**\n\xe2\x80\xa2\tSweet chills and hangs\n\xe2\x80\xa2\tGood vibes\n\n** Subject to mutual agreement.\n\nMore info and details to come weekly!\n\nFree for Access card holders. $4 for Non-access.'",b'SUBS PRESENTS: SUBS Weekly Meet Ups (12pm-3pm)',event,https://www.facebook.com/events/1534870376817920/,2016-04-05 20:11:45,1,0,0
124462251040725_238659543154818,"b'AGENDA OF GENERAL MEETING OF Sydney University Business School Society\n\n\n1.\tOPENING AND WELCOME\n\n2.\tAPOLOGIES AND LEAVES OF ABSENCE\n\n3.\tMINUTES OF THE PREVIOUS MEETING\n\nMinutes of the meeting (12/10/15) will be considered.\n\n4.\tBUSINESS ARISING FROM THE MINUTES\n\n5.\tCORRESPONDENCE\n\nIncoming and outgoing correspondence since the previous meeting of the Society will be discussed.\n\n6.\tMOTIONS ON NOTICE\n6.1 Amendment to the Constitution\nMotion: That the Constitution of the Society be amended at Clauses 3.1, 4.1, 5.2, 5.3, 10.6, 10.7, and 10.8.\n\n3.1\t\ti) Membership of the Society comprises all students in the Faculty of Business (whether undergraduates or Post graduate students) proceeding to a degree or diploma\n4.1\t\tThe Society shall have an Executive consisting of: \ni)\t1 President \nii)\t1 Vice President (External)\niii)\t1 Vice President (Internal)\niv)\t1 Secretary \nv)\t1 Treasurer \nvi)\t4 Events Directors \nvii)\t2 External Relations Director \nviii)\t1 Marketing Director (Social Media) \nix)\t1 Marketing Director (Design) \nx)\t3 Publications Directors \nxi)\t2 Sports Directors \nxii)\t2 IT Directors \nxiii)\t1 First Year Representative \nxiv)\t1 Alumni Relations Director \nxv)\t1 International Relations Director \nxvi)\t1 Business School Representative\n5.2\t\tThe Vice-President (External) shall: \n\ti) Deputise for the President over the Alumni, Events and External Relations Portfolio. \n5.3\t\tThe Vice-President (Internal) shall: \n\ti) Deputise for the President over the International relations, Marketing, Publications and Sports \n10.6\t       To stand for election to the positions of President, Vice-President (External) and Vice-President (Internal), Secretary or Treasurer, an Ordinary Member with an Access Card must submit a written nomination to the Society (through the out-going Secretary). The nominations are then reviewed by the Business School Representative who will shortlist up to five (5) suitable applicants for nomination for each available position. The nominated applicants will be given the opportunity to make a two (2) minute speech at the Annual General Meeting. Following this, the voting process will be conducted as outlined in Section 10.13.\n10.7 \tTo stand for election to the position of President, Vice-President (External), Vice-President (Internal), Treasurer and Secretary, an Ordinary Member must have serviced on the executive committee of the Sydney University Business Society. \n10.8 \tThe positions of President, Vice-President (External), Vice-President (Internal), Treasurer and Secretary are to be elected at the Annual Election Meeting only by the existing executives. \n\n\n\n7.\tREPORTS OF THE EXECUTIVE MEMBERS\n\n8.\tOTHER REPORTS\n\n9.\tGENERAL BUSINESS\n\n10.\tOTHER BUSINESS\n\n11.\t DATE OF THE NEXT MEETING\n\nThe next General Meeting of the Society will be held at - TBA.\n\n12.\t CLOSE OF MEETING'",b'SUBS GM No.3',event,https://www.facebook.com/events/238659543154818/,2016-04-05 06:33:20,0,0,0
124462251040725_628344550652490,,b'Chartered Accountants Australia & New Zealand',link,https://goo.gl/7zW0Oa,2016-04-02 01:32:42,3,0,0
124462251040725_628343773985901,b'Want to work on a business venture to solve complex social issues? Apply now for the social entrepreneurship program by Project Everest! See details of their upcoming programs at http://www.projecteverest.ventures/programs/',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/628343773985901/?type=3,2016-04-02 01:27:26,4,0,1
124462251040725_626461500840795,"b'NOW (Network of Women) is hosting a mentoring program. This is a great way for 2nd years + to get involved in leadership as a mentor. Basically the role is helping girls through uni, giving advice on how to handle uni/work balance to any insights on getting involved. Its also a great way for first years to get to meet people from uni and gain insight into how to tackle uni. Make sure you apply ASAP! \n\nLinks are in the event description'",b'NOW Peer Mentoring Program 2016 - Apply Now!',event,https://www.facebook.com/events/525599187565383/,2016-03-30 05:09:44,1,0,0
124462251040725_625759654244313,"b'Calling all ladies!\n\nSUBS invites its students to the AUSFIC Women in Finance Breakfast for Success! \n\nThis event will be hosted by Macquarie, and will include speakers from Macquarie, Deloitte, Pottinger and Goldman Sachs to name a few! \n\nApplications close Wednesday the 30th of March, so apply now to avoid missing out. Make the most of this event and gain a competitive edge by networking with leading industry professionals!'",b'Women in Finance: Breakfast for Success sponsored by Macquarie Group',event,https://www.facebook.com/events/995582003854685/,2016-03-29 05:07:14,6,0,0
124462251040725_622493994570879,"b""Thank you for the feature on the official USYD Business School's page! #wearestillnotovercamp""",b'University of Sydney Business School',photo,https://www.facebook.com/University.of.Sydney.Business.School/photos/a.201971256495188.59931.194249233934057/1381517665207202/?type=3,2016-03-24 17:24:54,5,0,0
124462251040725_621332384687040,"b""The best camp you'll go to in your university experience. Heck, we'll even say it's the best camp you'll go to in your life!!! Hearty laughter, new favourite memories and a fresh bunch of friends were made. #SUBCAMP2016 has delivered the goods fo sho. Thank you Kevin Gatdula and Vanessa Au-Yeung for the photos and thank you Kevin for the sick edits!\n\nTag your friends, SUBS soldiers <3 \n\nSee you at our next event! \n\nxoxo,\nSUBS""",b'SUBS First Year Camp 2016',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.621332364687042.1073741848.124462251040725/621332384687040/?type=3,2016-03-23 01:38:55,110,5,0
124462251040725_620015378152074,"b""https://www.facebook.com/groups/1749145088651287/\nHi all! \n\nVery exciting news :) We have created a SUBS group where we will post our regular feed on what's happening, where you want to be, upcoming events and useful tips about the university and industry. Be sure to join and invite your friends. \n\nFrom now on, this SUBS page will remain active and will be used for our official announcements, photos and replies to messages. \n\nBe sure to also add us on Instagram @usydbusiness and Snapchat @subsoc   \n\nMuch love,\n\nSUBS <3""",,status,,2016-03-21 06:01:06,3,0,0
124462251040725_218393051848441,"b'SUBCOMMITTEE APPLICATIONS NOW OPEN!!!\n\nWe are the largest faculty-affiliated business society at USYD and we act as a bridge between yourself and your fellow students, the university, the industry and the world of good times ahead. SO... \n\nIf you love what we are about and have a heart full of passion, SUBS WANTS YOU. \n\nIf you love good fun, good bantz and are not afraid to put in hard work, SUBS WANTS YOU.\n\nHit the attending button, invite your friends and keep yourself updated for the drop of the link.\n\n\nPortfolios:\n- Events\n- Publications\n- Marketing (Design)\n- Sports\n- External Relations\n- IT\n- International Students Relations\n- Alumni Relations\n\nWho can apply?\nAll business students, any year.\n\nhttps://docs.google.com/forms/d/1ecNBInekSkuD1Ru--pgmGQfJK-pgY6ZBr7xELZtY180/viewform?usp=send_form'",b'SUBS Subcommittee Applications',event,https://www.facebook.com/events/218393051848441/,2016-03-21 04:38:02,0,0,0
124462251040725_619872501499695,"b""#SUBCAMP2016 Teaser alert. More photos to come soon!\n\nDon't forget to join us at Interfaculty Cricket this Wednesday https://www.facebook.com/events/1177981738898940/ (all skill levels are welcome) and then at ABS 3002 for weekly hangs and food/dranks. Lastly, prepare yourselves for subcomm applications. \n\nInsta: usydbusiness <3\nSnapchat: subsoc <3""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/619872501499695/?type=3,2016-03-21 04:11:01,7,0,0
124462251040725_619882681498677,"b'CISCO is excited to announce that Cisco Sales Associates Program (CSAP) are accepting applications for the Associate Sales Representative (ASR)  role in Australia.\n \nThe Cisco Sales Associates Program (CSAP) is an industry-leading career development program designed for top university graduates from around the world who aspire to become the next generation of sales leaders at Cisco. You can learn more about this fantastic opportunity and eligibility requirements by checking out the job description.\n \nAct fast, applications close soon!\n\nhttps://jobs.cisco.com/job/North-Sydney-Associate-Sales-Representative-%28Full-Time%29-Australia/303909400/'",b'Associate Sales Representative (Full Time) - Australia',link,https://jobs.cisco.com/job/North-Sydney-Associate-Sales-Representative-(Full-Time)-Australia/303909400/,2016-03-20 22:36:53,2,0,0
124462251040725_619773028176309,b'SUBS Executive and Subcomm team 2016 \xf0\x9f\x92\x95 #SUBSCAMP2016 #doingourduties #dreamteam #nosleepsoldiers (Insta: usydbusiness)',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/619773028176309/?type=3,2016-03-20 16:54:01,95,1,0
124462251040725_619518624868416,"b""#SUBSCAMP2016 *Repost for easy tagging!*\nHey SUBS fam <3 Just a quick message from SUBS to each of you - THANK YOU for making this camp a killer one! We hope you all had a mad time and enjoyed some well-deserved rest you soldiers :) :) :) We'll see you soon on Wednesday for Interfaculty Cricket (https://www.facebook.com/events/1177981738898940/) and SUBS chill n catchups in ABS 3002 at 10am. Full Camp photos album will be uploaded onto this page soon. (Tag yourself and your mates) \n\nxoxo\nSUBS <3""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/619518624868416/?type=3,2016-03-20 07:25:10,70,4,3
124462251040725_618199905000288,"b'CommBank 2017 Graduate program applications are closing soon! Applications will close 5pm next Friday 25th March.  Be sure to apply soon, as no extensions will be made and applications will not be accepted after the closing time. For further information regarding this and other CBA programs, please visit their website commbank.com.au/graduate'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/618199905000288/?type=3,2016-03-17 20:22:41,3,0,0
124462251040725_617716038382008,b'EY is hosting a Technology Careers evening on 22 March. Join EY and kickstart your digital career in their Sydney office. Be sure to RSVP by Monday to secure your spot.',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/617716038382008/?type=3,2016-03-17 03:39:01,2,1,0
124462251040725_617715565048722,b'Join EY at their office to learn more about what audit is about and learn how to kick off your career at one of the top firms in the industry. \nhttps://www.facebook.com/events/1718459988395482/',b'EY Sydney Assurance Audit Evening',event,https://www.facebook.com/events/1718459988395482/,2016-03-16 21:52:53,1,0,0
124462251040725_617141078439504,"b""FREE PIZZA AND DRINKS?!?! Yep, that's right! Head on over to ABS 3002 today between 12-3pm for the first of many weekly hang outs!!! First in first serve guys! \nSUBS <3""",b'SUBS PRESENTS: SUBS Weekly Meet Ups',event,https://www.facebook.com/events/147639305626546/,2016-03-15 18:57:20,1,0,0
124462251040725_614779978675614,"b'Are you graduating this year and trying to secure a job? Or are you an aspiring business professional looking to get your foot in the door with an internship? \n\nFMAA\xe2\x80\x99s annual Corporate Cocktails is the event for you! Corporate Cocktails is an informal networking function that also serves as an unparalleled information-gathering opportunity. Network with representatives and recruiters from sponsor firms spanning across the accounting and investment banking industries.\n\nDon\xe2\x80\x99t miss out, register now: http://www.trybooking.com/KMDW'",b'2016 FMAA Corporate Cocktails',link,http://www.trybooking.com/KMDW,2016-03-15 04:00:01,14,0,0
124462251040725_616797481807197,"b""\xf0\x9f\x8e\x89 Sydney University Commerce Revue is back and it'll be an absolute cracker. This year SUBS' very own Robyn Lu and Emma Wiltshire will be producing the show, and the revue will be directed by the ever so delightful Georgia Britt and Jack Savage!\n\nCalling out to all the budding singers/actors/dancers/writers/anything-in-betweeners... AUDITIONS start THIS THURSDAY and will run through to next Thursday. If you want to make friends with talent-ridden individuals, show off your prowess, and help put together a spectacular performance, then you do not want to miss out! \n\nWait no more, book in a time slot now:\nhttps://docs.google.com/forms/u/0/d/1m38Mn6VCLGXwyIPn62LDUL3W6ByHaGdxh4kyGmAOrUs/viewform?edit_requested=true\n\nEveryone is warmly welcomed regardless of degree or Uni (so bring yourself and your friends along) \xf0\x9f\x98\x8a\n\nExcited to see the talent out there xx""",b'Commerce Revue 2016 AUDITIONS',event,https://www.facebook.com/events/962242137199311/,2016-03-15 02:00:49,7,1,0
124462251040725_616645141822431,"b""Did someone say Free Pizza and Drinks?\n\nDon't miss out WOSOC (Work and Organisational Studies Society) event today, Tuesday the 15th, 12pm at Hermanns!\n\nhttps://www.facebook.com/events/991491714220802/""",b'Free Pizza and Drinks !',event,https://www.facebook.com/events/991491714220802/,2016-03-14 17:31:11,1,0,0
124462251040725_616288811858064,"b'Gain advice from alumni on career planning, decision making, what to know about entering the workforce, developing your CV, interview skills and more! Our Business Alumni Mentoring Program matches business professionals with current students. Applications are now open for final year UG students who qualify for the program. Learn more and apply by 23 March.\n\nhttp://sydney.edu.au/business/study/services/mentoring/alumni'",b'Business Alumni Mentoring Program - The University of Sydney Business School',link,http://sydney.edu.au/business/study/services/mentoring/alumni,2016-03-14 04:00:00,2,0,0
124462251040725_615900988563513,"b'Hey all Subbies!! \n\nHere are our events for the coming week.\n\n1. Get ready for our annual first year camp!! Should be an amazing weekend! \n\nhttps://www.facebook.com/events/1703279173290259/ - First Year Camp\n\n2. With the new Faculty Sport starting next week, it would be a great time to get those boots on and support the business school. Whether or not you are a trained athlete or a once in a while jogger like me, come and have a go! - ps free SUBS t-shirts for those who attend.  \n\nhttps://www.facebook.com/events/452981728229173/ - Touch Footy\n\nPrecisely timed to coincide with hump day, if you want to come and meet some of the exec team and other people in SUBS, come to room 3002 between 12-3 on Wednesday. There will be free food, free drinks and free banter. \n\nhttps://www.facebook.com/events/147639305626546/ - Weekly catchups\n\nLooking forward to see you all at one of these events! \n\nPeace out \n\nSUBS'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/615900988563513/?type=3,2016-03-13 07:21:51,4,0,0
124462251040725_614670752019870,"b""FREE FOOD! Come on down to Cadigal Green for the EY Free BBQ. Grab a sanger and have a chat with our EY Campus Ambassadors. We're here til 2 pm!""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/614670752019870/?type=3,2016-03-10 18:29:21,3,0,0
124462251040725_614702158683396,"b'We are all back in the country!\n\nHow cool are our exec and our new society room?! \n\nWe discussed some major stuff tonight and let me tell you 2016 is looking pretty fine!\n\nWe are opening up this room every Wednesday from 12-3pm for everyone to come join us for some food, drinks and great banter!'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/614388405381438/?type=3,2016-03-10 05:24:23,29,0,0
124462251040725_613388938814718,"b""SHOUT OUT TO ALL THE LADIES OUT THERE!\n\nHAPPY INTERNATIONAL WOMEN'S DAY!\n\nThe amazing gals from NOW have teamed up to create this extremely relevant website showing young women on all the opportunities out there! So if you're a girl and you want to know more about what decisions to make regarding your future (so every girl reading this) then head over to this website!\n\nhttp://enidnetwork.com/""",b'Who is ENID?',link,http://enidnetwork.com/,2016-03-07 18:31:40,7,0,0
124462251040725_913284892119902,"b'Come and say hello at our FREE BBQ!!! EY campus recruiters and business representatives will be on campus on Friday 11th March to talk about how your big ideas could change the world. A skills workshop will be given from 1pm-2pm.\n\nEY will directly answer all of your questions about how to apply, where you fit, how EY develops you, life at EY and what makes EY different. \n\nSubmit your application at www.ey.com/au/careers/apply\n\nEY event: https://www.facebook.com/events/602055576615283/'",b'Free BBQ with EY',event,https://www.facebook.com/events/913284892119902/,2016-03-07 04:29:57,3,0,0
124462251040725_612189382268007,"b""Some alumni of SUBS have created their own self-serve app! Order with MyMeals to receive a FREE can of coke with Alice's Thai Newtown. Check out the App here https://www.facebook.com/mymealsm/""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/612189382268007/?type=3,2016-03-04 22:26:32,4,0,1
124462251040725_610965035723775,"b""#SUBSCAREERS We promote events and ideas that we feel are worth sharing with our subbies. From many of our execs' personal experience, the Chartered Accountants Australia & New Zealand Careers Employment Evening is probably one of the most valuable networking opportunities to get an understanding of what the industry has to offer to you and what you can offer them.\n\nhttps://www.facebook.com/32018578490/posts/10153875078218491""",b'Chartered Accountants Australia & New Zealand',video,https://www.facebook.com/charteredaccountants/videos/10153875078218491/,2016-03-04 00:10:01,0,0,0
124462251040725_611438025676476,b'Our revamped website is finally here!\n\nSpecial shout out to Vishal Uppal for all his hard work!\n\nCheck it out here:\nhttp://subsoc.com.au/',b'The Sydney University Business Society (SUBS)',link,http://subsoc.com.au/,2016-03-03 02:50:07,17,1,1
124462251040725_610970279056584,"b'Macquarie Group is inviting final and penultimate year female university students to come into our headquarters to learn more about our operating groups and the diverse work you could be doing, from the lifecycle of a deal to creating an app.\n\nYou will also have the opportunity to talk one-on-one with current employees from our businesses.\n\nDate: Friday 18th March 2016\nTime:  2:00PM - 5:00PM\nLocation: Macquarie Sydney Office\nFood and drink will be provided.\nApplications are now open and close on Wednesday 16 March 2016.\n\nPlease note you must apply via www.macquarie.com/careers to attend the event as spaces are limited. Successful applicants will be sent a formal invitation with further details by Thursday 17 March 2016.'",b'Jobs | Macquarie Careers',link,http://www.macquarie.com/careers,2016-03-03 01:10:00,1,0,0
124462251040725_610962779057334,"b""Happy hump day! 3 days into uni and oh boy, we're so missing the holidays! Here's a cute #TBT to SUBS at OWeek <3 Stay tuned with us on Insta @usydbusiness and Snapchat @subsoc as well.""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/610962779057334/?type=3,2016-03-02 04:00:00,36,2,0
124462251040725_610963829057229,"b""If you are a penultimate year student with entrepreneurial vision and are considering a career in finance we want to hear your idea. The Award winner will receive $AUD 25,000, an internship and graduate offer with Macquarie Capital.\n\nApplications for the Macquarie Capital Innovative Student Award are now open and close 21 April 2016. Terms and conditions apply, for more information visit Macquarie.com.au/innovate.\n\nTo assist with the writing of the business proposal for the Macquarie Capital Innovative Student Award we are running 'How to write a business proposal' workshops hosted in our Macquarie offices.\n\nThe aim of the workshop is to answer your key questions about how to write high quality business documents, including winning business proposals.\n\nDate: Wednesday 16 March 2016\nTime: 5.30PM \xe2\x80\x93 7.00PM\nLocation: Macquarie Sydney Office\n\nApplications to attend the workshop close midday Monday 14 March 2016.\n\nPlease note you must apply via www.macquarie.com/careers to attend a workshop as spaces are limited. Successful applicants will be sent a formal invitation with further details by Tuesday 15 March 2016.\n \nTag your friends in the comments below!""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/610963829057229/?type=3,2016-03-02 01:41:48,3,2,0
124462251040725_610552429098369,"b""Join our friends Accounting and Auditing Society USYD - AAASoc for their Speed Networking Luncheon with Deloitte, ACCA, CA and CPA. Don't forget... first come, first serve for some free sushi!""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/610552429098369/?type=3,2016-03-01 04:19:25,4,0,0
